dataset,video,qp,granularity,frame,candidate_name,syntax_type,raw_modes,encoded_bytes,encoded_bits,header_bytes,padding_alignment_bits,rle_bits,dominant_bits,packed_bits
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,58,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3,20,36,4,29,20,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,59,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,59,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2]",13,104,36,0,129,104,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,59,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",7,52,36,4,67,52,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,59,MIX_L0.03,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3,20,36,4,31,20,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,60,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,60,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,0,0,2,0,0,2,2,0,2,2,0,2,2,2,0,2,0,2,2,0,2,0,2,0,0,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,0,0,2,0,2,0,2,2,2,2,2,0,2,2,2,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,0,2,0,0,2,0,0,2,0,2,2,0,2,2,0,2,0,2,0,0,0,0,2,0,2,2,2,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2]",33,259,36,5,285,259,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,60,MIX_L0.01,DOMINANT_SPARSE,"[1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0]",27,211,36,5,238,211,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,60,MIX_L0.03,DOMINANT_SPARSE,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0]",11,82,36,6,100,82,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,61,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,61,MIX_L0,RASTER_RLE,"[0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,2,2,0,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,0,2,0,0,2,2,2,2,0,2,2,2,0,0,2,2,0,0,2,2,2,2,0,2,0,2,2,0,0,0,0,0,2,0,2,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,2,0,2,0,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2]",32,256,36,0,256,260,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,61,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",5,38,36,2,53,38,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,62,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,62,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2]",10,80,36,0,95,80,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,62,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1]",16,126,36,2,144,126,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,63,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,63,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",12,94,36,2,119,94,270
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G8,63,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]",15,117,36,3,149,117,270
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,1,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,1,MIX_L0,DOMINANT_SPARSE,"[2,0,0,0,0,0,0,2,2,2,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2]",9,67,36,5,69,67,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,2,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,2,MIX_L0,DOMINANT_SPARSE,"[2,2,0,0,2,0,2,2,2,0,0,0,2,2,2,2,2,2,0,0,2,0,2,2,2,0,2,0,0,2,2,2,2,2,2,0,2,2,2,2]",9,72,36,0,77,72,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,2,MIX_L0.01,DOMINANT_SPARSE,"[0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0]",10,73,36,7,89,73,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,2,MIX_L0.03,DOMINANT_SPARSE,"[0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0]",6,43,36,5,57,43,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,3,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,3,MIX_L0,DOMINANT_SPARSE,"[2,0,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,2,2]",9,65,36,7,77,65,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,3,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0]",8,62,36,2,79,62,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,3,MIX_L0.03,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0]",5,35,36,5,49,35,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,4,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,4,MIX_L0,RASTER_RLE,"[2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,0,0,0,0,0,0,2,0,2,0,2,2,2,2,2,0,2,0,2,2,2,2]",9,67,36,5,67,68,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,4,MIX_L0.01,RASTER_RLE,"[0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0]",9,67,36,5,67,68,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,4,MIX_L0.03,DOMINANT_SPARSE,"[0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0]",7,49,36,7,53,49,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,5,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,5,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,0,2,2,0,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,0]",8,62,36,2,68,62,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,5,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0]",7,51,36,5,57,51,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,5,MIX_L0.03,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0]",5,34,36,6,37,34,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,6,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,6,MIX_L0,DOMINANT_SPARSE,"[2,2,0,0,2,2,2,2,2,2,2,0,2,0,2,2,2,0,0,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,0,2,2,2]",9,68,36,4,69,68,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,6,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,32,36,0,41,32,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,6,MIX_L0.03,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,14,36,2,23,14,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,7,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,7,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2]",6,47,36,1,59,47,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,7,MIX_L0.01,DOMINANT_SPARSE,"[0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0]",10,77,36,3,81,77,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,7,MIX_L0.03,DOMINANT_SPARSE,"[0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0]",8,60,36,4,67,60,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,7,MIX_L0.1,DOMINANT_SPARSE,"[0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3,19,36,5,29,19,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,8,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,8,MIX_L0,DOMINANT_SPARSE,"[2,2,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,0,0,2,2,2,2,0,2,2,2,2,2,2,0,0,2,2,2,2]",8,60,36,4,67,60,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,8,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0]",6,43,36,5,51,43,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,8,MIX_L0.03,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,14,36,2,23,14,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,9,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,9,MIX_L0,RASTER_RLE,"[2,0,0,0,0,0,2,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,2,2,0,0,0,2,2,2]",9,69,36,3,69,83,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,10,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,10,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2]",6,41,36,7,49,41,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,10,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0]",3,18,36,6,23,18,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,11,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,11,MIX_L0,RASTER_RLE,"[2,2,0,0,0,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,2]",8,61,36,3,61,62,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,12,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,12,MIX_L0,RASTER_RLE,"[2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,2,2]",8,61,36,3,61,63,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,12,MIX_L0.01,DOMINANT_SPARSE,"[0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0]",5,35,36,5,47,35,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,13,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,13,MIX_L0,RASTER_RLE,"[2,2,0,0,0,0,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,2,2,0,0,2,2,0,0,2,2,2,2,2,0,0,0,2,2,2]",10,73,36,7,73,77,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,13,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3,23,36,1,35,23,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,13,MIX_L0.03,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,14,36,2,23,14,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,14,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,14,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2]",5,35,36,5,47,35,80
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,1,G16,14,MIX_L0.01,DOMINANT_SPARSE,"[0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0]",6,47,36,1,59,47,80
